83,27038183,释凡,P,40,2017-09-30 18:11:27,男女交换身体，撕开假拳黑幕，欢喜冤家智斗渣男，马丽女汉子，艾伦娘得自然，沈腾冷面笑匠狂抖包袱，高速公路发小广告撞死人，哀乐都很逗，桥段不算新，但金腰带拳王恶搞到时很《激战》那劲儿，追求就是让人肆无忌惮去笑，恶搞摔爸+你的名字，好运来、秀念、老鹰疯狂恶搞，难怪开心麻花喜剧票房老夺冠,42
84,27038183,风间隼,P,20,2017-10-06 15:29:53,只有羞羞没有铁拳，人家《缝纫机》好歹还有流行歌和美女，这片的动作戏跟艾那谁的身板儿一样松弛。通篇都在打软色情擦边球，包袱既不塑造人物也不推动剧情，就是纯咯吱人，好玩的几个笑点都在预告片里了。只有三人喝粥一场还算有点戏味儿。,14
85,27038183,老妖,P,40,2017-10-01 22:24:03,很好看。笑料都在点上。可能最大的槽点在，男主的身材看起来太柴了，不大像拳击手？？？,26
86,27038183,康报虹,P,30,2017-09-30 15:52:53,红鲤鱼绿鲤鱼与驴！,26
87,27038183,SELVEN,P,30,2017-09-30 13:28:42,60/100 从“羞羞的铁拳”可以轻易看出电影的优越性，在话剧里那些死气沉沉的拳击戏在大银幕上变成了趣味极强的画面，但同时一旦剧情认真严肃起来，观众们除了心照不宣的等待最终那个必定会出现的正能量结局以外，也就没别的事可以做了。,9
88,27038183,斯齊佐飛力尼克,P,40,2017-09-30 23:21:53,第三部了，开心麻花用实力证明他们的电影都值得上电影院一睹，因为整个电影院的人都真的笑得很开心，尽管和《夏洛特烦恼》一样，很多笑点都恶俗，剧情经不起推敲，但是能让人在电影院笑得这么开心的就是一部出色的喜剧。,28
89,27038183,藤原次郎,P,20,2017-10-01 03:25:28,开心麻花是大陆唯一没有周星驰影子的喜剧团队。,36
90,27038183,西楼尘,P,30,2017-10-01 13:52:35,道德圣人艾迪生在屋内信仰崩塌满脸通红，事不关己的马小在屋外双手插兜吊儿郎当，有那么一刻恍然觉得，马丽和艾伦是真的互换了身体。明明看的是喜剧，心里却有点难过，多少小人物卑躬屈膝打碎了牙往肚子里吞，多少沉冤无法昭雪。便只好用这样无稽的狂欢，掩盖深夜把酒言欢的落寞，弥补那些错过的情深。,33
91,27038183,不良生,P,20,2017-10-08 13:51:45,俗流老笑梗大杂烩；中后段有些疲软。,8
92,27038183,Jeannels,P,10,2017-10-02 23:25:12,中国人终于拥有自己的邪典片了！,22
